Date&Time,CH3,CH4,CH96,CH98,CH103,CH104,Pulse1,,,,,,,,,,,,
Time,degC,degC,%,kg/h,bar,bar,RPM,,,,,,,,,,,,
29/01/2021 16:28,38,-2.6,61.32,52.4,15.544,1.918,960,,,,,,,,,,,,
29/01/2021 16:28,38,-2.7,61.33,53.1,15.576,1.916,1020,,,,,,,,,,,,
29/01/2021 16:28,38,-2.7,61.32,53.8,15.637,1.926,960,,,,,,,,,,,,
29/01/2021 16:28,38,-2.6,61.33,54.5,15.654,1.916,960,,,,,,,,,,,,
29/01/2021 16:28,38,-2.6,61.33,55.2,15.689,1.916,960,,,,,,,,,,,,
29/01/2021 16:28,37.9,-2.7,61.33,55.9,15.707,1.926,960,,,,,,,,,,,,
29/01/2021 16:28,37.9,-2.6,61.32,56.6,15.697,1.923,960,,,,,,,,,,,,
29/01/2021 16:28,37.8,-2.6,61.34,57.3,15.697,1.928,900,,,,,,,,,,,,
29/01/2021 16:28,37.9,-2.5,61.33,57.9,15.712,1.933,1020,,,,,,,,,,,,
29/01/2021 16:28,37.8,-2.5,61.33,58.5,15.724,1.941,960,,,,,,,,,,,,
29/01/2021 16:28,37.8,-2.4,61.33,58.9,15.749,1.953,960,,,,,,,,,,,,
29/01/2021 16:28,37.7,-2.4,61.33,59.3,15.762,1.961,900,,,,,,,,,,,,
29/01/2021 16:28,37.6,-2.3,61.33,59.6,15.774,1.966,960,,,,,,,,,,,,
29/01/2021 16:28,37.6,-2.2,61.33,60,15.787,1.981,960,,,,,,,,,,,,
29/01/2021 16:28,37.6,-2,61.33,60.3,15.81,1.993,960,,,,,,,,,,,,
29/01/2021 16:28,37.5,-1.9,61.33,60.7,15.815,2.009,900,,,,,,,,,,,,
29/01/2021 16:28,37.5,-1.7,61.34,61.1,15.85,2.029,960,,,,,,,,,,,,
29/01/2021 16:28,37.5,-1.5,61.33,61.6,15.845,2.051,960,,,,,,,,,,,,
29/01/2021 16:28,37.5,-1.3,61.33,62.1,15.862,2.074,900,,,,,,,,,,,,
29/01/2021 16:28,37.4,-1.1,61.33,62.6,15.867,2.091,960,,,,,,,,,,,,
29/01/2021 16:28,37.3,-0.9,61.33,63,15.872,2.106,960,,,,,,,,,,,,
29/01/2021 16:28,37.3,-0.8,61.33,63.4,15.897,2.129,960,,,,,,,,,,,,
29/01/2021 16:28,37.2,-0.6,61.33,63.9,15.932,2.141,900,,,,,,,,,,,,
29/01/2021 16:28,37.1,-0.5,61.33,64.2,15.957,2.151,1080,,,,,,,,,,,,
29/01/2021 16:28,37.1,-0.4,61.33,64.6,15.98,2.172,960,,,,,,,,,,,,
29/01/2021 16:28,37.1,-0.2,61.33,64.9,16.02,2.194,960,,,,,,,,,,,,
29/01/2021 16:28,37,-0.1,61.33,65.3,16.053,2.207,900,,,,,,,,,,,,
29/01/2021 16:28,37,0.1,61.33,65.6,16.098,2.224,960,,,,,,,,,,,,
29/01/2021 16:28,37,0.3,61.32,66,16.145,2.247,960,,,,,,,,,,,,
29/01/2021 16:28,37,0.4,61.34,66.5,16.198,2.267,960,,,,,,,,,,,,
29/01/2021 16:29,36.9,0.6,61.33,66.8,16.261,2.282,960,,,,,,,,,,,,
29/01/2021 16:29,36.8,0.7,61.33,67.2,16.316,2.309,1020,,,,,,,,,,,,
29/01/2021 16:29,36.8,0.9,61.33,67.7,16.391,2.324,960,,,,,,,,,,,,
29/01/2021 16:29,36.7,1.1,61.33,68.3,16.474,2.35,960,,,,,,,,,,,,
29/01/2021 16:29,36.8,1.3,61.33,68.8,16.521,2.377,960,,,,,,,,,,,,
29/01/2021 16:29,36.8,1.5,61.33,69.5,16.569,2.4,1020,,,,,,,,,,,,
29/01/2021 16:29,36.7,1.6,61.33,70.2,16.639,2.425,1080,,,,,,,,,,,,
29/01/2021 16:29,36.7,1.8,61.33,70.8,16.717,2.442,900,,,,,,,,,,,,
29/01/2021 16:29,36.7,2,61.32,71.5,16.777,2.475,960,,,,,,,,,,,,
29/01/2021 16:29,36.6,2.2,61.33,72.1,16.88,2.497,960,,,,,,,,,,,,
29/01/2021 16:29,36.5,2.4,61.33,72.7,16.945,2.518,1020,,,,,,,,,,,,
29/01/2021 16:29,36.5,2.6,61.32,73.4,17.028,2.548,900,,,,,,,,,,,,
29/01/2021 16:29,36.5,2.8,61.33,74.1,17.153,2.58,960,,,,,,,,,,,,
29/01/2021 16:29,36.5,3,61.33,74.9,17.223,2.61,960,,,,,,,,,,,,
29/01/2021 16:29,36.4,3.3,61.32,75.8,17.278,2.648,960,,,,,,,,,,,,
29/01/2021 16:29,36.4,3.5,61.33,76.6,17.361,2.681,900,,,,,,,,,,,,
29/01/2021 16:29,36.3,3.8,61.33,77.5,17.501,2.711,960,,,,,,,,,,,,
29/01/2021 16:29,36.3,4,61.32,78.5,17.581,2.741,960,,,,,,,,,,,,
29/01/2021 16:29,36.3,4.3,61.33,79.4,17.694,2.771,900,,,,,,,,,,,,
29/01/2021 16:29,36.2,4.5,61.33,80.5,17.787,2.806,960,,,,,,,,,,,,
29/01/2021 16:29,36.1,4.8,61.33,81.5,17.907,2.826,960,,,,,,,,,,,,
29/01/2021 16:29,36,5,61.33,82.6,17.975,2.866,960,,,,,,,,,,,,
29/01/2021 16:29,36,5.2,61.33,83.7,18.058,2.894,900,,,,,,,,,,,,
29/01/2021 16:29,36,5.3,61.33,84.8,18.15,2.919,960,,,,,,,,,,,,
29/01/2021 16:29,36,5.5,61.33,85.8,18.256,2.954,960,,,,,,,,,,,,
29/01/2021 16:29,35.9,5.8,61.33,86.9,18.338,2.981,960,,,,,,,,,,,,
29/01/2021 16:29,35.9,6,61.34,87.9,18.409,2.999,960,,,,,,,,,,,,
29/01/2021 16:29,35.8,6.1,61.32,88.8,18.461,3.024,960,,,,,,,,,,,,
29/01/2021 16:29,35.8,6.3,61.33,89.8,18.506,3.047,960,,,,,,,,,,,,
29/01/2021 16:29,35.7,6.4,61.33,90.7,18.564,3.067,900,,,,,,,,,,,,
29/01/2021 16:29,35.6,6.5,61.33,91.6,18.664,3.089,1020,,,,,,,,,,,,
29/01/2021 16:29,35.6,6.7,61.33,92.4,18.764,3.109,960,,,,,,,,,,,,
29/01/2021 16:29,35.6,6.8,61.33,93.1,18.885,3.122,900,,,,,,,,,,,,
29/01/2021 16:29,35.6,7,61.33,93.9,18.962,3.137,960,,,,,,,,,,,,
29/01/2021 16:29,35.5,7,61.33,94.8,18.997,3.152,960,,,,,,,,,,,,
29/01/2021 16:29,35.5,7.2,61.33,95.6,19.08,3.164,900,,,,,,,,,,,,
29/01/2021 16:29,35.5,7.3,61.32,96.3,19.195,3.18,1020,,,,,,,,,,,,
29/01/2021 16:29,35.4,7.3,61.33,96.9,19.276,3.197,1020,,,,,,,,,,,,
29/01/2021 16:29,35.4,7.5,61.33,97.5,19.383,3.205,1020,,,,,,,,,,,,
29/01/2021 16:29,35.3,7.5,61.33,97.9,19.464,3.217,900,,,,,,,,,,,,
29/01/2021 16:29,35.2,7.6,61.33,98.4,19.554,3.222,960,,,,,,,,,,,,
29/01/2021 16:29,35.1,7.7,61.33,98.8,19.649,3.232,960,,,,,,,,,,,,
29/01/2021 16:29,35,7.8,61.33,99.2,19.747,3.235,900,,,,,,,,,,,,
29/01/2021 16:29,35,7.8,61.33,99.7,19.794,3.247,960,,,,,,,,,,,,
29/01/2021 16:29,34.9,7.8,61.33,100.1,19.92,3.252,960,,,,,,,,,,,,
29/01/2021 16:29,34.9,7.9,61.33,100.4,20.025,3.27,960,,,,,,,,,,,,
29/01/2021 16:29,34.9,8,61.33,100.8,20.165,3.28,960,,,,,,,,,,,,
29/01/2021 16:29,34.8,8,61.32,101.2,20.248,3.282,960,,,,,,,,,,,,
29/01/2021 16:29,34.8,8.1,61.33,101.7,20.351,3.295,960,,,,,,,,,,,,
29/01/2021 16:29,34.8,8.2,61.33,102.2,20.396,3.295,900,,,,,,,,,,,,
29/01/2021 16:29,34.6,8.3,61.33,102.6,20.476,3.31,960,,,,,,,,,,,,
29/01/2021 16:29,34.6,8.3,61.33,103.1,20.594,3.322,960,,,,,,,,,,,,
29/01/2021 16:29,34.5,8.3,61.33,103.5,20.702,3.34,900,,,,,,,,,,,,
29/01/2021 16:29,34.5,8.4,61.33,104,20.759,3.348,1020,,,,,,,,,,,,
29/01/2021 16:29,34.4,8.5,61.32,104.3,20.812,3.36,960,,,,,,,,,,,,
29/01/2021 16:29,34.4,8.6,61.33,104.7,20.877,3.365,900,,,,,,,,,,,,
29/01/2021 16:29,34.3,8.7,61.32,105.2,20.962,3.38,960,,,,,,,,,,,,
29/01/2021 16:29,34.2,8.7,61.33,105.6,21.005,3.378,960,,,,,,,,,,,,
29/01/2021 16:29,34.2,8.7,61.33,105.9,21.07,3.38,900,,,,,,,,,,,,
29/01/2021 16:29,34.1,8.7,61.33,106.3,21.103,3.38,960,,,,,,,,,,,,
29/01/2021 16:30,34,8.8,61.32,106.6,21.155,3.385,960,,,,,,,,,,,,
29/01/2021 16:30,34,8.8,61.32,106.9,21.178,3.385,900,,,,,,,,,,,,
29/01/2021 16:30,34,8.8,61.33,107.1,21.213,3.39,960,,,,,,,,,,,,
29/01/2021 16:30,33.9,8.8,61.33,107.4,21.243,3.39,960,,,,,,,,,,,,
29/01/2021 16:30,33.9,8.8,61.33,107.8,21.283,3.388,960,,,,,,,,,,,,
29/01/2021 16:30,33.9,8.8,61.33,108,21.316,3.388,900,,,,,,,,,,,,
29/01/2021 16:30,33.8,8.8,61.33,108.3,21.331,3.385,960,,,,,,,,,,,,
29/01/2021 16:30,33.8,8.8,61.33,108.5,21.404,3.383,960,,,,,,,,,,,,
29/01/2021 16:30,33.7,8.7,61.32,108.7,21.414,3.38,900,,,,,,,,,,,,
29/01/2021 16:30,33.6,8.7,61.33,108.9,21.419,3.373,960,,,,,,,,,,,,
29/01/2021 16:30,33.5,8.7,61.33,109.1,21.414,3.378,960,,,,,,,,,,,,
29/01/2021 16:30,33.5,8.7,61.34,109.2,21.376,3.373,900,,,,,,,,,,,,
29/01/2021 16:30,33.4,8.7,61.33,109.3,21.373,3.375,960,,,,,,,,,,,,
29/01/2021 16:30,33.3,8.7,61.33,109.4,21.293,3.373,960,,,,,,,,,,,,
29/01/2021 16:30,33.3,8.7,61.33,109.4,21.286,3.37,900,,,,,,,,,,,,
29/01/2021 16:30,33.2,8.7,61.32,109.4,21.288,3.37,960,,,,,,,,,,,,
29/01/2021 16:30,33.1,8.7,61.33,109.4,21.273,3.368,960,,,,,,,,,,,,
29/01/2021 16:30,33.1,8.7,61.33,109.4,21.268,3.365,900,,,,,,,,,,,,
29/01/2021 16:30,33,8.6,61.32,109.3,21.263,3.368,960,,,,,,,,,,,,
29/01/2021 16:30,33,8.6,61.32,109.3,21.233,3.368,960,,,,,,,,,,,,
29/01/2021 16:30,33,8.6,61.33,109.3,21.216,3.365,960,,,,,,,,,,,,
29/01/2021 16:30,32.9,8.6,61.32,109.4,21.211,3.358,900,,,,,,,,,,,,
29/01/2021 16:30,32.8,8.6,61.33,109.3,21.218,3.35,960,,,,,,,,,,,,
29/01/2021 16:30,32.8,8.5,61.33,109.4,21.216,3.348,960,,,,,,,,,,,,
29/01/2021 16:30,32.6,8.4,61.33,109.4,21.178,3.343,900,,,,,,,,,,,,
29/01/2021 16:30,32.6,8.4,61.34,109.4,21.148,3.338,960,,,,,,,,,,,,
29/01/2021 16:30,32.5,8.3,61.32,109.3,21.093,3.33,960,,,,,,,,,,,,
29/01/2021 16:30,32.4,8.3,61.33,109.4,21.083,3.33,900,,,,,,,,,,,,
29/01/2021 16:30,32.4,8.3,61.32,109.3,21.04,3.317,960,,,,,,,,,,,,
29/01/2021 16:30,32.3,8.3,61.32,109.2,20.997,3.322,960,,,,,,,,,,,,
29/01/2021 16:30,32.2,8.3,61.34,109.2,20.935,3.322,900,,,,,,,,,,,,
29/01/2021 16:30,32.1,8.3,61.33,109,20.9,3.315,960,,,,,,,,,,,,
29/01/2021 16:30,32,8.3,61.33,108.9,20.887,3.317,960,,,,,,,,,,,,
29/01/2021 16:30,32,8.2,61.32,108.8,20.872,3.312,900,,,,,,,,,,,,
29/01/2021 16:30,31.9,8.2,61.32,108.8,20.799,3.312,960,,,,,,,,,,,,
29/01/2021 16:30,31.9,8.2,61.33,108.7,20.777,3.31,960,,,,,,,,,,,,
29/01/2021 16:30,31.8,8.2,61.34,108.6,20.749,3.31,960,,,,,,,,,,,,
29/01/2021 16:30,31.8,8.2,61.33,108.5,20.722,3.3,900,,,,,,,,,,,,
29/01/2021 16:30,31.6,8.2,61.34,108.4,20.704,3.295,960,,,,,,,,,,,,
29/01/2021 16:30,31.6,8.1,61.33,108.3,20.692,3.29,960,,,,,,,,,,,,
29/01/2021 16:30,31.6,8,61.32,108.3,20.679,3.287,900,,,,,,,,,,,,
29/01/2021 16:30,31.4,8,61.33,108.3,20.642,3.285,1020,,,,,,,,,,,,
29/01/2021 16:30,31.4,8,61.33,108.3,20.604,3.277,960,,,,,,,,,,,,
29/01/2021 16:30,31.4,7.9,61.33,108.2,20.612,3.27,900,,,,,,,,,,,,
29/01/2021 16:30,31.3,7.9,61.33,108.2,20.509,3.265,960,,,,,,,,,,,,
29/01/2021 16:30,31.2,7.9,61.33,108.1,20.466,3.265,1020,,,,,,,,,,,,
29/01/2021 16:30,31.1,7.9,61.33,108,20.381,3.265,900,,,,,,,,,,,,
29/01/2021 16:30,31.1,7.8,61.33,107.9,20.363,3.265,1020,,,,,,,,,,,,
29/01/2021 16:30,31.1,7.8,61.33,107.8,20.326,3.265,1020,,,,,,,,,,,,
29/01/2021 16:30,31,7.8,61.33,107.7,20.303,3.257,960,,,,,,,,,,,,
29/01/2021 16:30,30.9,7.8,61.32,107.6,20.296,3.262,900,,,,,,,,,,,,
29/01/2021 16:30,30.9,7.8,61.32,107.5,20.296,3.25,960,,,,,,,,,,,,
29/01/2021 16:30,30.9,7.8,61.33,107.4,20.316,3.252,960,,,,,,,,,,,,
29/01/2021 16:30,30.9,7.8,61.32,107.4,20.318,3.25,900,,,,,,,,,,,,
29/01/2021 16:30,30.8,7.7,61.34,107.4,20.288,3.24,960,,,,,,,,,,,,
29/01/2021 16:30,30.7,7.7,61.33,107.5,20.248,3.25,960,,,,,,,,,,,,
29/01/2021 16:30,30.6,7.6,61.32,107.5,20.168,3.237,900,,,,,,,,,,,,
29/01/2021 16:30,30.6,7.6,61.33,107.5,20.14,3.245,960,,,,,,,,,,,,
29/01/2021 16:30,30.6,7.6,61.33,107.4,20.1,3.237,960,,,,,,,,,,,,
29/01/2021 16:30,30.6,7.6,61.33,107.3,20.063,3.237,900,,,,,,,,,,,,
29/01/2021 16:31,30.4,7.6,61.32,107.2,20.008,3.232,1020,,,,,,,,,,,,
29/01/2021 16:31,30.4,7.5,61.33,107.1,20.02,3.227,960,,,,,,,,,,,,
29/01/2021 16:31,30.4,7.5,61.33,107,20.018,3.23,960,,,,,,,,,,,,
29/01/2021 16:31,30.3,7.5,61.33,107,20.003,3.227,900,,,,,,,,,,,,
29/01/2021 16:31,30.3,7.5,61.33,106.9,20.018,3.225,960,,,,,,,,,,,,
29/01/2021 16:31,30.3,7.5,61.34,107,20.008,3.217,960,,,,,,,,,,,,
29/01/2021 16:31,30.2,7.5,61.33,106.9,19.977,3.217,900,,,,,,,,,,,,
29/01/2021 16:31,30.1,7.5,61.33,106.9,19.91,3.21,960,,,,,,,,,,,,
29/01/2021 16:31,30.1,7.4,61.33,106.8,19.935,3.21,960,,,,,,,,,,,,
29/01/2021 16:31,30.1,7.3,61.32,106.8,19.92,3.212,900,,,,,,,,,,,,
29/01/2021 16:31,30,7.3,61.33,106.7,19.947,3.212,960,,,,,,,,,,,,
29/01/2021 16:31,29.9,7.3,61.33,106.7,19.907,3.21,960,,,,,,,,,,,,
29/01/2021 16:31,29.9,7.3,61.33,106.7,19.92,3.202,900,,,,,,,,,,,,
29/01/2021 16:31,29.9,7.3,61.33,106.7,19.92,3.202,960,,,,,,,,,,,,
29/01/2021 16:31,29.9,7.3,61.32,106.6,19.91,3.195,960,,,,,,,,,,,,
29/01/2021 16:31,29.9,7.3,61.33,106.7,19.852,3.195,960,,,,,,,,,,,,
29/01/2021 16:31,29.8,7.3,61.33,106.6,19.842,3.187,900,,,,,,,,,,,,
29/01/2021 16:31,29.8,7.3,61.33,106.5,19.84,3.19,960,,,,,,,,,,,,
29/01/2021 16:31,29.7,7.2,61.32,106.5,19.817,3.185,960,,,,,,,,,,,,
29/01/2021 16:31,29.7,7.2,61.33,106.6,19.82,3.192,900,,,,,,,,,,,,
29/01/2021 16:31,29.6,7.2,61.33,106.5,19.85,3.185,960,,,,,,,,,,,,
29/01/2021 16:31,29.6,7.2,61.33,106.5,19.784,3.177,960,,,,,,,,,,,,
29/01/2021 16:31,29.6,7.2,61.33,106.5,19.787,3.18,900,,,,,,,,,,,,
29/01/2021 16:31,29.6,7.1,61.33,106.5,19.749,3.18,960,,,,,,,,,,,,
29/01/2021 16:31,29.6,7.2,61.33,106.5,19.747,3.19,960,,,,,,,,,,,,
29/01/2021 16:31,29.6,7.2,61.32,106.3,19.779,3.185,960,,,,,,,,,,,,
29/01/2021 16:31,29.6,7.1,61.33,106.2,19.805,3.185,900,,,,,,,,,,,,
29/01/2021 16:31,29.5,7.1,61.33,106.3,19.81,3.172,960,,,,,,,,,,,,
29/01/2021 16:31,29.5,7,61.32,106.3,19.792,3.172,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,7,61.33,106.3,19.742,3.172,900,,,,,,,,,,,,
29/01/2021 16:31,29.4,7,61.33,106.3,19.722,3.167,1020,,,,,,,,,,,,
29/01/2021 16:31,29.4,7,61.33,106.3,19.704,3.17,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,7,61.31,106.3,19.679,3.17,900,,,,,,,,,,,,
29/01/2021 16:31,29.4,7,61.33,106.2,19.692,3.167,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,7,61.33,106.2,19.677,3.164,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,7,61.33,106.1,19.687,3.162,900,,,,,,,,,,,,
29/01/2021 16:31,29.4,7,61.34,106.1,19.662,3.159,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,7,61.34,106.1,19.647,3.159,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,7,61.33,106,19.604,3.157,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,7,61.33,105.9,19.637,3.159,900,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.9,61.33,105.9,19.679,3.157,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.9,61.32,105.8,19.707,3.149,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.9,61.33,105.9,19.697,3.152,900,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.9,61.33,105.9,19.689,3.159,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.9,61.33,105.9,19.634,3.147,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.9,61.32,105.9,19.579,3.152,900,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.9,61.33,105.9,19.544,3.149,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.9,61.33,105.8,19.554,3.142,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.8,61.33,105.8,19.564,3.147,960,,,,,,,,,,,,
29/01/2021 16:31,29.5,6.8,61.33,105.6,19.576,3.149,900,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.8,61.33,105.6,19.559,3.137,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.8,61.32,105.6,19.529,3.134,1020,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.8,61.33,105.5,19.514,3.124,900,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.8,61.33,105.5,19.494,3.134,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.8,61.33,105.5,19.514,3.137,960,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.8,61.32,105.5,19.536,3.127,900,,,,,,,,,,,,
29/01/2021 16:31,29.4,6.7,61.33,105.5,19.549,3.124,960,,,,,,,,,,,,
29/01/2021 16:31,29.5,6.7,61.33,105.5,19.519,3.127,960,,,,,,,,,,,,
29/01/2021 16:31,29.5,6.8,61.33,105.4,19.521,3.124,960,,,,,,,,,,,,
29/01/2021 16:31,29.6,6.7,61.33,105.5,19.496,3.127,900,,,,,,,,,,,,
29/01/2021 16:32,29.6,6.8,61.33,105.4,19.436,3.127,960,,,,,,,,,,,,
29/01/2021 16:32,29.6,6.8,61.35,105.4,19.461,3.127,960,,,,,,,,,,,,
29/01/2021 16:32,29.6,6.8,61.32,105.3,19.419,3.132,900,,,,,,,,,,,,
29/01/2021 16:32,29.5,6.7,61.33,105.2,19.421,3.127,960,,,,,,,,,,,,
29/01/2021 16:32,29.6,6.8,61.33,105.2,19.416,3.134,960,,,,,,,,,,,,
29/01/2021 16:32,29.6,6.8,61.33,105.1,19.411,3.127,900,,,,,,,,,,,,
29/01/2021 16:32,29.6,6.7,61.33,105,19.446,3.122,960,,,,,,,,,,,,
29/01/2021 16:32,29.6,6.8,61.33,105,19.444,3.129,960,,,,,,,,,,,,
29/01/2021 16:32,29.6,6.8,61.33,105,19.461,3.124,900,,,,,,,,,,,,
29/01/2021 16:32,29.6,6.8,61.33,105,19.464,3.124,960,,,,,,,,,,,,
29/01/2021 16:32,29.7,6.8,61.33,105,19.469,3.122,960,,,,,,,,,,,,
29/01/2021 16:32,29.7,6.8,61.33,105,19.471,3.114,960,,,,,,,,,,,,
29/01/2021 16:32,29.8,6.7,61.33,105,19.454,3.122,900,,,,,,,,,,,,
29/01/2021 16:32,29.8,6.7,61.32,105,19.469,3.122,960,,,,,,,,,,,,
29/01/2021 16:32,29.9,6.7,61.33,105,19.489,3.122,960,,,,,,,,,,,,
29/01/2021 16:32,29.9,6.7,61.32,104.9,19.479,3.124,900,,,,,,,,,,,,
29/01/2021 16:32,29.9,6.7,61.33,104.9,19.464,3.122,960,,,,,,,,,,,,
29/01/2021 16:32,29.9,6.7,61.33,105,19.449,3.124,1020,,,,,,,,,,,,
29/01/2021 16:32,29.9,6.7,61.33,105,19.449,3.124,900,,,,,,,,,,,,
29/01/2021 16:32,29.9,6.8,61.33,105,19.481,3.127,960,,,,,,,,,,,,
29/01/2021 16:32,30,6.8,61.33,104.9,19.496,3.124,960,,,,,,,,,,,,
29/01/2021 16:32,30.1,6.8,61.33,104.9,19.534,3.124,960,,,,,,,,,,,,
29/01/2021 16:32,30,6.8,61.32,104.8,19.521,3.124,900,,,,,,,,,,,,
29/01/2021 16:32,30,6.8,61.33,104.9,19.549,3.124,960,,,,,,,,,,,,
29/01/2021 16:32,30.1,6.8,61.33,104.8,19.531,3.124,960,,,,,,,,,,,,
29/01/2021 16:32,30.1,6.8,61.33,104.9,19.551,3.129,900,,,,,,,,,,,,
29/01/2021 16:32,30.2,6.8,61.33,104.9,19.546,3.124,960,,,,,,,,,,,,
29/01/2021 16:32,30.3,6.8,61.33,105,19.604,3.132,960,,,,,,,,,,,,
29/01/2021 16:32,30.3,6.8,61.32,104.9,19.622,3.127,900,,,,,,,,,,,,
29/01/2021 16:32,30.3,6.8,61.33,105,19.644,3.127,960,,,,,,,,,,,,
29/01/2021 16:32,30.4,6.8,61.34,105,19.689,3.137,960,,,,,,,,,,,,
29/01/2021 16:32,30.4,6.8,61.35,105,19.699,3.137,960,,,,,,,,,,,,
29/01/2021 16:32,30.4,6.9,61.33,105,19.724,3.129,900,,,,,,,,,,,,
29/01/2021 16:32,30.4,6.9,61.34,105.2,19.707,3.134,960,,,,,,,,,,,,
29/01/2021 16:32,30.5,6.9,61.33,105.2,19.724,3.132,960,,,,,,,,,,,,
29/01/2021 16:32,30.4,6.8,61.34,105.1,19.702,3.137,900,,,,,,,,,,,,
29/01/2021 16:32,30.5,6.8,61.33,105.1,19.709,3.142,960,,,,,,,,,,,,
29/01/2021 16:32,30.6,6.9,61.34,105.1,19.722,3.147,960,,,,,,,,,,,,
29/01/2021 16:32,30.6,6.9,61.33,105.1,19.752,3.142,900,,,,,,,,,,,,
29/01/2021 16:32,30.7,7,61.33,105,19.784,3.144,960,,,,,,,,,,,,
29/01/2021 16:32,30.8,7,61.34,105,19.787,3.152,960,,,,,,,,,,,,
29/01/2021 16:32,30.8,7,61.34,105,19.802,3.149,960,,,,,,,,,,,,
29/01/2021 16:32,30.8,7,61.33,105,19.827,3.152,900,,,,,,,,,,,,
29/01/2021 16:32,30.8,7,61.33,105,19.822,3.154,960,,,,,,,,,,,,
29/01/2021 16:32,30.9,7,61.33,105,19.84,3.152,960,,,,,,,,,,,,
29/01/2021 16:32,30.9,7.1,61.32,105,19.882,3.154,900,,,,,,,,,,,,
29/01/2021 16:32,30.9,7,61.34,105,19.917,3.154,960,,,,,,,,,,,,
29/01/2021 16:32,31.1,7.1,61.33,105.2,19.95,3.162,960,,,,,,,,,,,,
29/01/2021 16:32,31.1,7.1,61.32,105.1,19.977,3.154,900,,,,,,,,,,,,
29/01/2021 16:32,31.1,7.1,61.33,105.2,19.99,3.157,960,,,,,,,,,,,,
29/01/2021 16:32,31.2,7.1,61.32,105.2,19.987,3.159,960,,,,,,,,,,,,
29/01/2021 16:32,31.3,7,61.33,105.3,19.96,3.162,960,,,,,,,,,,,,
29/01/2021 16:32,31.3,7.1,61.33,105.3,19.997,3.17,1020,,,,,,,,,,,,
29/01/2021 16:32,31.4,7.2,61.33,105.4,20.058,3.172,960,,,,,,,,,,,,
29/01/2021 16:32,31.4,7.1,61.33,105.3,20.08,3.175,960,,,,,,,,,,,,
29/01/2021 16:32,31.5,7.2,61.33,105.4,20.113,3.175,900,,,,,,,,,,,,
29/01/2021 16:32,31.5,7.1,61.33,105.4,20.12,3.172,960,,,,,,,,,,,,
29/01/2021 16:32,31.6,7.2,61.33,105.5,20.153,3.18,960,,,,,,,,,,,,
29/01/2021 16:32,31.6,7.2,61.32,105.6,20.178,3.175,900,,,,,,,,,,,,
29/01/2021 16:32,31.8,7.2,61.34,105.7,20.201,3.177,960,,,,,,,,,,,,
29/01/2021 16:33,31.8,7.3,61.33,105.7,20.198,3.175,960,,,,,,,,,,,,
29/01/2021 16:33,31.9,7.2,61.33,105.7,20.178,3.187,900,,,,,,,,,,,,
29/01/2021 16:33,31.9,7.3,61.33,105.8,20.201,3.185,960,,,,,,,,,,,,
29/01/2021 16:33,32,7.3,61.33,105.8,20.248,3.192,960,,,,,,,,,,,,
29/01/2021 16:33,32,7.3,61.33,105.8,20.256,3.187,900,,,,,,,,,,,,
29/01/2021 16:33,32.1,7.3,61.33,105.7,20.256,3.185,960,,,,,,,,,,,,
29/01/2021 16:33,32.2,7.3,61.33,105.7,20.298,3.192,960,,,,,,,,,,,,
29/01/2021 16:33,32.3,7.4,61.32,105.7,20.351,3.195,960,,,,,,,,,,,,
29/01/2021 16:33,32.3,7.3,61.33,105.7,20.363,3.195,900,,,,,,,,,,,,
29/01/2021 16:33,32.4,7.4,61.33,105.7,20.331,3.195,960,,,,,,,,,,,,
29/01/2021 16:33,32.4,7.3,61.33,105.7,20.288,3.197,960,,,,,,,,,,,,
29/01/2021 16:33,32.5,7.4,61.32,105.6,20.323,3.205,900,,,,,,,,,,,,
29/01/2021 16:33,32.6,7.5,61.33,105.5,20.363,3.21,960,,,,,,,,,,,,
29/01/2021 16:33,32.7,7.5,61.32,105.5,20.406,3.21,960,,,,,,,,,,,,
29/01/2021 16:33,32.8,7.5,61.33,105.6,20.471,3.21,900,,,,,,,,,,,,
29/01/2021 16:33,33,7.5,61.33,105.7,20.511,3.215,960,,,,,,,,,,,,
29/01/2021 16:33,33,7.5,61.34,105.6,20.531,3.212,960,,,,,,,,,,,,
